Source,Target,Airline;Price
ORD,DLH,UAL;46,97
ORD,RIC,AAL;41,08
ORD,RIC,UAL;12,52
ORD,RIC,USA;51,68
ORD,ORF,UAL;7,88
ORD,SAV,UAL;24,7
ORD,SAT,AAL;4,06
ORD,SAT,UAL;84,56
ORD,SAT,USA;27,12
ORD,ROC,AAL;38,42
ORD,ROC,UAL;59,9
ORD,ROC,USA;72,51
ORD,RDU,AAL;80,83
ORD,RDU,UAL;7,16
ORD,RDU,USA;61,37
ORD,DAY,AAL;21,62
ORD,DAY,UAL;85,09
ORD,DAY,USA;58,05
ORD,TUS,AAL;91,04
ORD,TUS,USA;71,85
ORD,PVD,UAL;77,49
ORD,DTW,AAL;27,72
ORD,DTW,DAL;7,95
ORD,DTW,UAL;47,73
ORD,DTW,USA;73,48
ORD,TPA,AAL;45,12
ORD,TPA,NKS;40,77
ORD,TPA,UAL;64,63
ORD,TPA,USA;34,66
ORD,GRB,AAL;98,93
ORD,GRB,UAL;49,35
ORD,GRB,USA;70,1
ORD,LIT,AAL;95,19
ORD,LIT,UAL;10,43
ORD,LIT,USA;87,03
ORD,DFW,AAL;66,12
ORD,DFW,NKS;61,77
ORD,DFW,UAL;61,95
ORD,DFW,USA;76,02
ORD,AUS,AAL;39,78
ORD,AUS,UAL;52,17
ORD,AUS,USA;14,28
ORD,TYS,AAL;28,5
ORD,TYS,UAL;50,15
ORD,TYS,USA;53,51
ORD,STL,AAL;34,61
ORD,STL,UAL;65,54
ORD,STL,USA;51
ORD,ATL,AAL;49,45
ORD,ATL,AFR;98,76
ORD,ATL,AZA;13,97
ORD,ATL,BAW;33,03
ORD,ATL,CPA;32,05
ORD,ATL,DAL;21,62
ORD,ATL,EIN;25,25
ORD,ATL,ETD;31,29
ORD,ATL,IBE;79,39
ORD,ATL,JAL;90,01
ORD,ATL,KLM;1,93
ORD,ATL,DLH;72,78
ORD,ATL,MAS;9,53
ORD,ATL,ANA;90,82
ORD,ATL,AAR;26,19
ORD,ATL,QFA;17,61
ORD,ATL,QTR;90,14
ORD,ATL,UAL;73,05
ORD,ATL,USA;26,56
ORD,ATL,VIR;21,09
ORD,GRR,AAL;21,84
ORD,GRR,UAL;78,74
ORD,GRR,USA;85,28
ORD,BNA,AAL;12,45
ORD,BNA,UAL;81,41
ORD,BNA,USA;0,66
ORD,LGA,AAL;11,98
ORD,LGA,DAL;38,33
ORD,LGA,NKS;55,71
ORD,LGA,UAL;25,37
ORD,LGA,USA;90,75
ORD,BTV,UAL;40,01
ORD,JAX,AAL;14,5
ORD,JAX,UAL;6,86
ORD,JAX,USA;37,19
ORD,IAD,UAL;67,71
ORD,MKE,AAL;65,84
ORD,MKE,UAL;61,91
ORD,MKE,USA;44,67
ORD,COU,AAL;14,4
ORD,COU,USA;94,7
ORD,PDX,AAL;22,68
ORD,PDX,ASA;14,14
ORD,PDX,UAL;1,22
ORD,PDX,USA;39,63
ORD,PBI,AAL;69,21
ORD,PBI,USA;27,49
ORD,HNL,UAL;18,42
ORD,DSM,AAL;77,32
ORD,DSM,UAL;24,28
ORD,DSM,USA;17,47
ORD,SAN,AAL;30,28
ORD,SAN,ASA;20,54
ORD,SAN,UAL;60,62
ORD,SAN,USA;84,41
ORD,SYR,AAL;67,47
ORD,SYR,UAL;76,59
ORD,SYR,USA;9,47
ORD,SJC,AAL;55,71
ORD,SJC,USA;62,06
ORD,DEN,AAL;71,98
ORD,DEN,NKS;60,77
ORD,DEN,UAL;72,81
ORD,DEN,USA;92,82
ORD,PHL,AAL;55,33
ORD,PHL,UAL;61,6
ORD,PHL,USA;14,78
ORD,SUX,AAL;63,84
ORD,SUX,USA;10,61
ORD,CMH,AAL;22,28
ORD,CMH,UAL;57,37
ORD,CMH,USA;40,48
ORD,ANC,ASA;22,06
ORD,ANC,UAL;4,6
ORD,MOB,UAL;48,71
ORD,RSW,AAL;16,64
ORD,RSW,NKS;75,64
ORD,RSW,UAL;14,89
ORD,RSW,USA;40,06
ORD,JFK,AAL;12,84
ORD,JFK,JBU;55,45
ORD,JFK,DAL;69,16
ORD,JFK,QTR;6,72
ORD,JFK,USA;6,35
ORD,CHS,UAL;79,66
ORD,RNO,AAL;81,93
ORD,RNO,USA;76,78
ORD,BHM,UAL;24,86
ORD,SMF,UAL;76,81
ORD,COS,UAL;21,8
ORD,BUF,AAL;44,14
ORD,BUF,UAL;22,69
ORD,BUF,USA;87,24
ORD,BDL,AAL;96,98
ORD,BDL,UAL;12,57
ORD,BDL,USA;19,09
ORD,ART,AAL;1,15
ORD,ART,USA;63,03
ORD,PSP,AAL;49,35
ORD,PSP,USA;17,44
ORD,FOE,UAL;28,01
ORD,BWI,AAL;39,98
ORD,BWI,UAL;70,23
ORD,BWI,USA;39,73
ORD,TUL,AAL;28,97
ORD,TUL,UAL;34,04
ORD,TUL,USA;83,53
ORD,MSP,AAL;58,87
ORD,MSP,DAL;99,99
ORD,MSP,NKS;17,17
ORD,MSP,UAL;8,01
ORD,MSP,USA;40,39
ORD,MSY,AAL;46,69
ORD,MSY,ACA;90,56
ORD,MSY,ASA;78,62
ORD,MSY,BAW;9,27
ORD,MSY,EIN;38,56
ORD,MSY,ETD;35,33
ORD,MSY,IBE;53,93
ORD,MSY,JAL;27,77
ORD,MSY,ANA;55,56
ORD,MSY,QFA;76,02
ORD,MSY,QTR;17,58
ORD,MSY,UAL;87,63
ORD,MSY,USA;27,64
ORD,PWM,UAL;96,63
ORD,OKC,AAL;85,8
ORD,OKC,UAL;37,55
ORD,OKC,USA;56,75
ORD,ALB,UAL;70,58
ORD,SNA,AAL;35,63
ORD,SNA,UAL;56,53
ORD,SNA,USA;61,93
ORD,CLT,AAL;39,33
ORD,CLT,UAL;26,56
ORD,CLT,USA;8,43
ORD,LAS,AAL;58,78
ORD,LAS,NKS;29,64
ORD,LAS,UAL;25,32
ORD,LAS,USA;22,78
ORD,MCO,AAL;74,02
ORD,MCO,NKS;68,63
ORD,MCO,UAL;93,64
ORD,MCO,USA;71,64
ORD,ICN,DAL;56,06
ORD,ICN,KAL;75,62
ORD,ICN,AAR;26,13
ORD,ELM,UAL;19,27
ORD,AVL,UAL;58,84
ORD,GSO,UAL;18,43
ORD,FSD,AAL;95,4
ORD,FSD,UAL;47,92
ORD,FSD,USA;73,83
ORD,MHT,UAL;8,45
ORD,SDF,AAL;54,25
ORD,SDF,UAL;75,51
ORD,SDF,USA;48,5
ORD,CHO,AAL;26,23
ORD,CHO,USA;68,04
ORD,ROA,UAL;87,13
ORD,LEX,AAL;13,62
ORD,LEX,UAL;88,58
ORD,LEX,USA;61,21
ORD,EVV,AAL;70,06
ORD,EVV,USA;55,3
ORD,ABQ,AAL;18,74
ORD,ABQ,UAL;95,28
ORD,ABQ,USA;91,78
ORD,BZN,UAL;99,2
ORD,TVC,AAL;46,67
ORD,TVC,UAL;91,96
ORD,TVC,USA;74,14
ORD,GSP,UAL;98,24
ORD,BMI,AAL;95,66
ORD,BMI,USA;68,01
ORD,AZO,AAL;94,29
ORD,AZO,USA;94,9
ORD,TOL,AAL;28,33
ORD,TOL,USA;22,55
ORD,FWA,AAL;30,27
ORD,FWA,UAL;30,47
ORD,FWA,USA;22,39
ORD,CID,AAL;90,66
ORD,CID,UAL;81,33
ORD,CID,USA;61,72
ORD,LSE,AAL;3,92
ORD,LSE,USA;32,47
ORD,CWA,AAL;26,41
ORD,CWA,UAL;44,41
ORD,CWA,USA;27,1
ORD,PIA,AAL;9,11
ORD,PIA,UAL;17,06
ORD,PIA,USA;8,48
ORD,ATW,UAL;29,88
ORD,RST,AAL;69,49
ORD,RST,USA;67,31
ORD,CMI,AAL;72,23
ORD,CMI,USA;32,51
ORD,MHK,AAL;44,58
ORD,MHK,USA;42,78
ORD,SRQ,UAL;56,49
ORD,MLI,AAL;37,62
ORD,MLI,UAL;72,25
ORD,MLI,USA;67,71
ORD,RAP,UAL;97,17
ORD,FNT,AAL;17,15
ORD,FNT,USA;10,34
ORD,CAK,UAL;62,92
ORD,HSV,AAL;58,54
ORD,HSV,UAL;91,15
ORD,HSV,USA;31,24
ORD,PAH,UAL;97,91
ORD,MBS,UAL;69,94
ORD,STC,UAL;88,46
ORD,CRW,UAL;84,5
ORD,AVP,UAL;75,87
ORD,FAR,AAL;54,78
ORD,FAR,UAL;8,88
ORD,FAR,USA;13,13
ORD,SCE,UAL;89,96
ORD,SPI,UAL;82,98
ORD,SGF,AAL;18,27
ORD,SGF,UAL;60,28
ORD,SGF,USA;25,48
ORD,ABE,UAL;76,09
ORD,XNA,AAL;25,14
ORD,XNA,UAL;56,13
ORD,XNA,USA;41,34
ORD,SBN,UAL;55,48
ORD,DBQ,AAL;8,38
ORD,DBQ,USA;97,86
ORD,ALO,AAL;48,51
ORD,ALO,USA;82,77
ORD,CMX,UAL;43,52
ORD,EAU,UAL;49,08
ORD,MKG,UAL;17,1
ORD,MQT,AAL;82,37
ORD,MQT,USA;19,87
FAI,BTT,ACP;94,22
FAI,FYU,ERR;73,67
FAI,FYU,ACP;41,48
FAI,SEA,ASA;18,65
FAI,SCC,ERR;30,5
FAI,SCC,ASA;7,05
FAI,GAL,ERR;34,99
FAI,GAL,ACP;63,45
FAI,ANC,ERR;59,88
FAI,ANC,ASA;70,94
FAI,AKP,ACP;34,48
FAI,RBY,ERR;66,15
FAI,RBY,ACP;56,43
FAI,AET,ACP;97,52
FAI,TAL,ACP;32,71
FAI,KBC,ACP;77,39
FAI,HKB,MLA;81,29
ART,PHL,AAL;52,58
ART,PHL,USA;3,26
ART,ORD,AAL;76,03
ART,ORD,USA;92,57
PSP,YEG,WJA;16,74
PSP,YVR,WJA;49,94
PSP,YYC,WJA;85,65
PSP,PHX,AAL;44,1
PSP,PHX,USA;97,61
PSP,SFO,AAL;44,06
PSP,SFO,ASA;29,01
PSP,SFO,DAL;44,91
PSP,SFO,KLM;11,01
PSP,SFO,UAL;45,94
PSP,LAX,UAL;70,98
PSP,SLC,DAL;23,97
PSP,IAH,UAL;45,92
PSP,SEA,ASA;91,64
PSP,DFW,AAL;83,33
PSP,DFW,USA;88,55
PSP,PDX,ASA;79,92
PSP,DEN,FFT;80,86
PSP,DEN,UAL;23,27
PSP,BLI,AAY;18,38
PSP,SMF,ASA;43,28
PSP,ORD,AAL;99,14
PSP,ORD,USA;92
PSP,MSP,DAL;66,57
PSP,MSP,SCX;65,54
PSP,LAS,UAL;5,68
AMA,DAL,TRS;95,22
AMA,DAL,SWA;52,56
AMA,IAH,UAL;13,65
AMA,DFW,AAL;93,24
AMA,DFW,USA;75,36
AMA,MDW,TRS;23,05
AMA,DEN,TRS;24,25
AMA,DEN,UAL;87,51
AMA,DEN,SWA;97,35
AMA,LAS,SWA;77
FOE,ORD,UAL;32,87
ILM,DCA,AAL;37,83
ILM,DCA,USA;87,9
ILM,ATL,AFR;34,58
ILM,ATL,AZA;31,54
ILM,ATL,DAL;4,35
ILM,ATL,KLM;15,53
ILM,LGA,AAL;68,46
ILM,LGA,DAL;81,84
ILM,LGA,USA;28,56
ILM,PHL,AAL;78,8
ILM,PHL,USA;48,74
ILM,CLT,AAL;53,75
ILM,CLT,USA;53,65
BTR,IAH,UAL;51,14
BTR,DFW,AAL;91,5
BTR,DFW,USA;3,84
BTR,ATL,AFR;7,78
BTR,ATL,DAL;48,43
BTR,ATL,KLM;92,97
BTR,CLT,AAL;37,3
BTR,CLT,USA;36,46
TYR,IAH,UAL;80,31
TYR,DFW,AAL;46,99
TYR,DFW,USA;39,19
BWI,YYZ,ACA;48,65
BWI,LHR,AAL;0,37
BWI,LHR,FIN;9,94
BWI,LHR,BAW;61,52
BWI,LHR,IBE;40
BWI,PUJ,TRS;58,67
BWI,MBJ,TRS;15,3
BWI,CUN,TRS;50,08
BWI,FPO,BHS;36,86
BWI,NAS,TRS;89,12
BWI,SJU,TRS;65,27
BWI,SJU,SWA;89,87
BWI,AUA,TRS;87,49
BWI,BOS,JBU;88,19
BWI,BOS,TRS;7,24
BWI,BOS,SWA;50,1
BWI,MCI,SWA;90,95
BWI,PHX,AAL;93,09
BWI,PHX,TRS;93,86
BWI,PHX,USA;50,58
BWI,PHX,SWA;34,26
BWI,SFO,UAL;7,78
BWI,MEM,TRS;64,04
BWI,MEM,SWA;94,27
BWI,LAX,TRS;86,24
BWI,LAX,UAL;61,67
BWI,LAX,SWA;55,82
BWI,CLE,TRS;53,89
BWI,CLE,UAL;97,66
BWI,CLE,SWA;80,92
BWI,CVG,DAL;85,21
BWI,EWR,UAL;89,38
BWI,MYR,NKS;2,77
BWI,FLL,TRS;81,77
BWI,FLL,NKS;60,01
BWI,FLL,SWA;78,52
BWI,SLC,DAL;98,4
BWI,SLC,TRS;21,48
BWI,SLC,SWA;89,59
BWI,IAH,UAL;88,51
BWI,HOU,SWA;73,71
BWI,PIT,TRS;78,61
BWI,PIT,SWA;97,51
BWI,MIA,AAL;47,61
BWI,MIA,USA;10,78
BWI,SEA,SWA;40,66
BWI,IND,TRS;18,54
BWI,IND,SWA;23,7
BWI,ORF,TRS;82,96
BWI,ORF,SWA;62,32
BWI,SAT,TRS;49,9
BWI,SAT,SWA;26,47
BWI,ROC,TRS;2,35
BWI,ROC,SWA;24,62
BWI,RDU,DAL;28,91
BWI,RDU,TRS;78,63
BWI,RDU,SWA;34,35
BWI,DAY,TRS;71,18
BWI,DAY,SWA;34,73
BWI,PVD,TRS;91,85
BWI,PVD,SWA;34,42
BWI,DTW,DAL;80,36
BWI,DTW,TRS;46,27
BWI,DTW,SWA;24,48
BWI,TPA,TRS;98,3
BWI,TPA,SWA;9,93
BWI,LIT,SWA;54
BWI,DFW,AAL;56,56
BWI,DFW,NKS;64,09
BWI,DFW,USA;79,77
BWI,AUS,TRS;12,47
BWI,AUS,SWA;34,71
BWI,STL,TRS;43,08
BWI,STL,SWA;27,74
BWI,ATL,AFR;21,48
BWI,ATL,AMX;19,3
BWI,ATL,AZA;78,64
BWI,ATL,DAL;80,08
BWI,ATL,TRS;15,36
BWI,ATL,KLM;13,65
BWI,ATL,SWA;40,66
BWI,GRR,SWA;5,43
BWI,BNA,TRS;44,74
BWI,BNA,SWA;61,01
BWI,JAX,SWA;64,25
BWI,MKE,SWA;29,06
BWI,PBI,SWA;58,98
BWI,SAN,TRS;67,94
BWI,SAN,SWA;1,64
BWI,MDW,TRS;20,32
BWI,MDW,SWA;89,61
BWI,DEN,TRS;88,77
BWI,DEN,UAL;4,13
BWI,DEN,SWA;2,18
BWI,PHL,AAL;76,83
BWI,PHL,USA;91,67
BWI,CMH,TRS;60,67
BWI,CMH,SWA;79,2
BWI,RSW,TRS;76,24
BWI,RSW,SWA;49,1
BWI,JFK,AAL;4,8
BWI,JFK,DAL;36,85
BWI,JFK,USA;90,06
BWI,CHS,SWA;65,69
BWI,BHM,SWA;15,75
BWI,BUF,TRS;98,95
BWI,BUF,SWA;43,46
BWI,BDL,TRS;92,43
BWI,BDL,SWA;29,64
BWI,ORD,AAL;13,48
BWI,ORD,UAL;5,73
BWI,ORD,USA;90,81
BWI,ISP,TRS;98,76
BWI,ISP,SWA;29,66
BWI,MSP,DAL;44,6
BWI,MSP,NKS;18,22
BWI,MSY,TRS;68,14
BWI,MSY,SWA;26,58
BWI,PWM,TRS;14,97
BWI,PWM,SWA;69,63
BWI,OKC,SWA;23,13
BWI,ALB,TRS;76,78
BWI,ALB,SWA;20,06
BWI,CLT,AAL;23,97
BWI,CLT,TRS;49,43
BWI,CLT,USA;71,36
BWI,CLT,SWA;8,12
BWI,LAS,TRS;81,88
BWI,LAS,NKS;34,03
BWI,LAS,SWA;55,64
BWI,MCO,TRS;66,9
BWI,MCO,SWA;4,12
BWI,MHT,TRS;13,24
BWI,MHT,SWA;96,49
BWI,SDF,TRS;69,23
BWI,SDF,SWA;10,67
BWI,ABQ,TRS;66,83
BWI,ABQ,SWA;40,11
BWI,GSP,SWA;11,73
BWI,FNT,TRS;29,73
BWI,FNT,SWA;60,65
BWI,ECP,SWA;6,17
LNY,OGG,MYD;65,49
LNY,MKK,MYD;99,31
LNY,HNL,HAL;16,85
LNY,HNL,MKU;27,45
AEX,IAH,UAL;21,46
AEX,DFW,AAL;80,14
AEX,DFW,USA;59,64
AEX,ATL,AFR;41,86
AEX,ATL,DAL;90,89
AEX,ATL,KLM;26,87
CDB,ANC,ASA;28,67
CDB,ANC,PEN;36,55
CDB,KVC,ARF;17,57
CDB,KFP,ARF;71,52
CDB,NLG,ARF;94,38
TUL,PHX,SWA;9,14
TUL,EWR,UAL;15,43
TUL,DAL,SWA;56,77
TUL,SLC,DAL;96,23
TUL,IAH,UAL;2,72
TUL,HOU,SWA;53,98
TUL,MIA,AAL;12,2
TUL,MIA,USA;92,99
TUL,DTW,DAL;74,4
TUL,DFW,AAL;4,07
TUL,DFW,USA;39,81
TUL,STL,SWA;43,05
TUL,ATL,AFR;29,15
TUL,ATL,DAL;27,42
TUL,ATL,KLM;15,53
TUL,ATL,VIR;83,46
TUL,IAD,UAL;61,46
TUL,MDW,SWA;89,74
TUL,DEN,TRS;37,3
TUL,DEN,UAL;85,82
TUL,DEN,SWA;34,05
TUL,ORD,AAL;91,67
TUL,ORD,UAL;20,19
TUL,ORD,USA;2,4
TUL,MSP,DAL;21,43
TUL,LAS,SWA;34,73
TUL,SFB,AAY;28,14
SIT,JNU,ASA;83,41
SIT,JNU,KLM;2,25
SIT,KTN,ASA;41,63
ISP,BOS,ASA;11,97
ISP,BOS,PEN;39,04
ISP,DCA,AAL;91,91
ISP,DCA,USA;93,17
ISP,FLL,TRS;40,3
ISP,FLL,SWA;59,32
ISP,TPA,TRS;87,14
ISP,TPA,SWA;8,43
ISP,PBI,SWA;0,5
ISP,PHL,AAL;44,86
ISP,PHL,USA;11,76
ISP,BWI,TRS;79,92
ISP,BWI,SWA;61,43
ISP,SNA,TRS;65,76
ISP,MCO,TRS;24,25
ISP,MCO,SWA;29,88
ISP,PGD,AAY;61,15
MSP,YEG,DAL;87,01
MSP,YQR,DAL;68,71
MSP,YUL,DAL;31,35
MSP,YUL,WJA;27,65
MSP,YVR,DAL;30,33
MSP,YWG,DAL;82,39
MSP,YXE,DAL;52,24
MSP,YYC,DAL;42,95
MSP,YYZ,ACA;71,8
MSP,YYZ,DAL;96,34
MSP,YYZ,UAL;49,79
MSP,YYZ,WJA;53,88
MSP,LHR,AFR;60,4
MSP,LHR,DAL;79,63
MSP,LHR,KLM;21,56
MSP,LHR,VIR;38,48
MSP,AMS,DAL;59,93
MSP,AMS,KLM;21,66
MSP,CDG,AFR;84,04
MSP,CDG,DAL;13,24
MSP,PUJ,SCX;15,41
MSP,CUN,AMX;30,15
MSP,CUN,DAL;6,3
MSP,CUN,SCX;36,14
MSP,NRT,DAL;35,43
MSP,GFK,DAL;20,1
MSP,BOS,DAL;58,75
MSP,BOS,SCX;64,93
MSP,OAK,TRS;40,66
MSP,OMA,DAL;43,64
MSP,ICT,DAL;63,41
MSP,MCI,DAL;38,98
MSP,MCI,TRS;7,77
MSP,MCI,SWA;61,9
MSP,MSN,DAL;7,67
MSP,PHX,AAL;16,06
MSP,PHX,DAL;76,28
MSP,PHX,TRS;46,14
MSP,PHX,SCX;73,52
MSP,PHX,USA;64,91
MSP,PHX,SWA;46,15
MSP,GEG,DAL;47,64
MSP,SFO,AFR;19,47
MSP,SFO,DAL;50,79
MSP,SFO,KLM;68,67
MSP,SFO,SCX;69,84
MSP,SFO,UAL;92,89
MSP,MEM,DAL;26,86
MSP,LAX,AFR;31,01
MSP,LAX,ASA;47,28
MSP,LAX,DAL;24,33
MSP,LAX,KLM;75,59
MSP,LAX,NKS;70,08
MSP,LAX,SCX;70,11
MSP,LAX,UAL;24,06
MSP,CLE,DAL;86,61
MSP,CLE,UAL;96,99
MSP,CVG,DAL;42,18
MSP,EWR,DAL;50,92
MSP,EWR,UAL;1,28
MSP,BOI,DAL;35,87
MSP,MOT,DAL;52,1
MSP,HLN,DAL;65,2
MSP,DCA,AAL;22,9
MSP,DCA,DAL;20,07
MSP,DCA,SCX;25,7
MSP,DCA,USA;15,36
MSP,FLL,DAL;27,36
MSP,INL,DAL;20,73
MSP,SLC,DAL;91,66
MSP,LNK,DAL;95,35
MSP,LAN,DAL;60,5
MSP,LAN,SCX;99,5
MSP,IAH,DAL;29,78
MSP,IAH,NKS;98,87
MSP,IAH,UAL;44,93
MSP,PIT,DAL;52,01
MSP,MIA,AAL;29,65
MSP,MIA,DAL;14,7
MSP,MIA,USA;58,57
MSP,SEA,AFR;68,09
MSP,SEA,ASA;91,79
MSP,SEA,DAL;24,19
MSP,SEA,KLM;92,61
MSP,SEA,SCX;99,78
MSP,IND,DAL;70,38
MSP,DLH,DAL;38,12
MSP,RIC,DAL;35,3
MSP,ORF,DAL;30,04
MSP,SAT,DAL;14,7
MSP,ROC,DAL;97,22
MSP,RDU,DAL;92
MSP,DAY,DAL;55,63
MSP,TUS,DAL;76,1
MSP,DTW,DAL;5,17
MSP,TPA,DAL;40,36
MSP,HIB,DAL;47,43
MSP,GRB,DAL;55,62
MSP,ISN,DAL;2,42
MSP,DFW,AAL;63,56
MSP,DFW,DAL;97,73
MSP,DFW,NKS;4,69
MSP,DFW,SCX;8,94
MSP,DFW,USA;75,01
MSP,AUS,DAL;5,62
MSP,TYS,DAL;8,57
MSP,STL,DAL;65,86
MSP,STL,TRS;21,11
MSP,STL,SWA;2,03
MSP,ATL,FLG;16,61
MSP,ATL,AFR;34,62
MSP,ATL,AMX;55,2
MSP,ATL,DAL;60,2
MSP,ATL,TRS;40,28
MSP,ATL,KLM;85,47
MSP,ATL,SWA;82,97
MSP,GRR,DAL;17,94
MSP,BNA,DAL;16,16
MSP,LGA,DAL;88,71
MSP,JAX,DAL;1,15
MSP,IAD,DAL;9,94
MSP,IAD,UAL;97,95
MSP,MKE,DAL;90,96
MSP,MKE,TRS;43,72
MSP,MKE,SWA;96,16
MSP,PDX,DAL;61,6
MSP,DSM,DAL;35,66
MSP,SAN,ASA;35,39
MSP,SAN,DAL;67,79
MSP,SAN,SCX;56,1
MSP,SYR,DAL;86,69
MSP,MDW,DAL;53,02
MSP,MDW,TRS;52,65
MSP,MDW,SCX;63,11
MSP,MDW,SWA;84,93
MSP,SJC,DAL;56,71
MSP,DEN,DAL;54,74
MSP,DEN,FFT;74,67
MSP,DEN,TRS;37,9
MSP,DEN,NKS;41,03
MSP,DEN,UAL;77,99
MSP,DEN,SWA;64,39
MSP,PHL,AAL;54,4
MSP,PHL,DAL;99,2
MSP,PHL,USA;55,65
MSP,CMH,DAL;84,3
MSP,ANC,DAL;15,11
MSP,RSW,DAL;23,55
MSP,RSW,SCX;27,49
MSP,JFK,DAL;32,1
MSP,JFK,SCX;68,53
MSP,BHM,DAL;36,13
MSP,SMF,DAL;1,47
MSP,BUF,DAL;87,17
MSP,BDL,DAL;41,1
MSP,ORD,AAL;38,2
MSP,ORD,DAL;24,81
MSP,ORD,NKS;92,05
MSP,ORD,UAL;94,25
MSP,ORD,USA;81,13
MSP,PSP,DAL;5,04
MSP,PSP,SCX;38,95
MSP,BWI,DAL;48,89
MSP,BWI,NKS;24,34
MSP,TUL,DAL;5,81
MSP,MSY,FLG;83,44
MSP,MSY,AFR;55,02
MSP,MSY,DAL;14,23
MSP,MSY,KLM;28,68
MSP,OKC,DAL;21,04
MSP,ALB,DAL;19,96
MSP,SNA,DAL;62,51
MSP,CLT,AAL;90,85
MSP,CLT,DAL;71,73
MSP,CLT,USA;47,61
MSP,LAS,DAL;12,51
MSP,LAS,NKS;56,75
MSP,LAS,SCX;69,48
MSP,MCO,DAL;59,56
MSP,MCO,TRS;89,38
MSP,MCO,SCX;61,91
MSP,MCO,SWA;67,14
MSP,GTF,DAL;11,33
MSP,FSD,DAL;52,27
MSP,SDF,DAL;32,8
MSP,LEX,DAL;38,55
MSP,ABQ,DAL;76,68
MSP,BZN,DAL;59,37
MSP,BIL,DAL;24,14
MSP,TVC,DAL;95,42
MSP,BMI,DAL;49,33
MSP,AZO,DAL;5,19
MSP,FWA,DAL;39
MSP,CID,DAL;81,44
MSP,LSE,DAL;85,75
MSP,CWA,DAL;28,71
MSP,PIA,DAL;24,68
MSP,ATW,DAL;5,34
MSP,RST,DAL;79,44
MSP,MLI,DAL;15,4
MSP,BIS,DAL;45,28
MSP,RAP,DAL;68,83
MSP,FNT,DAL;41,9
MSP,FCA,DAL;98,86
MSP,MBS,DAL;69,54
MSP,MSO,DAL;93,04
MSP,BJI,DAL;85,42
MSP,FAR,DAL;32,88
MSP,XNA,DAL;4,07
MSP,SBN,DAL;61,48
MSP,ABR,DAL;71,37
MSP,APN,DAL;79,37
MSP,ATY,GLA;25,55
MSP,RHI,DAL;66,46
MSP,PSC,DAL;20,77
MSP,IMT,DAL;17,13
MSP,BRD,DAL;55,54
MSP,DIK,DAL;31,33
ILG,DTW,FFT;9,13
ILG,TPA,FFT;0,09
ILG,MDW,FFT;50,8
ILG,DEN,FFT;15,19
ILG,RSW,FFT;73,68
ILG,MCO,FFT;86,02
MSY,YYZ,ACA;53,34
MSY,YYZ,UAL;32,76
MSY,BOS,JBU;86,56
MSY,MCI,TRS;23,31
MSY,MCI,SWA;90,84
MSY,PHX,SWA;88,05
MSY,SFO,UAL;99,87
MSY,MEM,FLG;21,2
MSY,MEM,DAL;28,87
MSY,LAX,ASA;94,68
MSY,LAX,CAL;23
MSY,LAX,DAL;85,11
MSY,LAX,KLM;30,78
MSY,LAX,ANZ;70,78
MSY,LAX,AAR;48,39
MSY,LAX,UAL;17,31
MSY,LAX,VOZ;75,2
MSY,LAX,SWA;25,63
MSY,CLE,UAL;81,35
MSY,CVG,DAL;76,42
MSY,EWR,ACA;11,06
MSY,EWR,TRS;39,85
MSY,EWR,DLH;43,24
MSY,EWR,UAL;42,92
MSY,EWR,SWA;73,26
MSY,DAL,TRS;67,01
MSY,DAL,SWA;46,96
MSY,DCA,AAL;67,31
MSY,DCA,USA;78,62
MSY,FLL,TRS;28,35
MSY,FLL,SWA;67,37
MSY,SLC,ASA;11,37
MSY,SLC,DAL;8,08
MSY,IAH,ACA;35,22
MSY,IAH,DLH;80,7
MSY,IAH,THY;91,14
MSY,IAH,UAL;7,61
MSY,HOU,TRS;37,4
MSY,HOU,SWA;13,47
MSY,MIA,AAL;53,69
MSY,MIA,BAW;19,93
MSY,MIA,IBE;15,91
MSY,MIA,USA;42,97
MSY,MIA,WJA;14,16
MSY,DTW,FLG;30,58
MSY,DTW,AFR;76,38
MSY,DTW,DAL;7,13
MSY,DTW,KLM;74,77
MSY,DTW,VIR;2,39
MSY,TPA,TRS;31,83
MSY,TPA,SWA;11,78
MSY,DFW,AAL;15,97
MSY,DFW,BAW;59,77
MSY,DFW,CPA;17,62
MSY,DFW,NKS;91,2
MSY,DFW,QFA;66,5
MSY,DFW,USA;12,47
MSY,AUS,AAL;45,07
MSY,AUS,TRS;48,76
MSY,AUS,SWA;64,32
MSY,STL,TRS;61,15
MSY,STL,SWA;50,8
MSY,ATL,AFR;43,18
MSY,ATL,AMX;30,27
MSY,ATL,ASA;72,1
MSY,ATL,AZA;39,46
MSY,ATL,DAL;91,81
MSY,ATL,TRS;49,13
MSY,ATL,KLM;54,21
MSY,ATL,VIR;40,39
MSY,ATL,SWA;44,18
MSY,BNA,SWA;39,17
MSY,LGA,FLG;28,81
MSY,LGA,DAL;72,88
MSY,LGA,WJA;93,69
MSY,IAD,ACA;9,63
MSY,IAD,DLH;73,77
MSY,IAD,UAL;17,48
MSY,MKE,TRS;90,68
MSY,MKE,SWA;80,21
MSY,SAN,TRS;86,03
MSY,SAN,SWA;42,02
MSY,MDW,TRS;22,71
MSY,MDW,SWA;93,05
MSY,DEN,ACA;9,2
MSY,DEN,FFT;27,29
